country_name,continent,date,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,stringency_index,new_cases_ma7,new_cases_ma14,new_deaths_ma7,wow_growth_pct,cfr_pct,country_id
Argentina,South America,2021-12-03,45510324,5399385.0,0.0,117182.0,0.0,37626682.0,28296668.0,156.31,38.61,1463.857142857143,3007.0,14.142857142857142,-67.82832564126716,2.1702842082940927,1
Argentina,South America,2021-12-06,45510324,5415148.0,0.0,117299.0,0.0,37744726.0,28559108.0,157.57,38.49,1463.857142857143,1991.2142857142858,14.142857142857142,-41.87748156551333,2.1661273154491805,1
Argentina,South America,2021-12-11,45510324,5415148.0,0.0,117299.0,0.0,37977077.0,29104859.0,160.3,37.31,1463.857142857143,1205.7142857142858,14.142857142857142,54.48515000753807,2.1661273154491805,1
Argentina,South America,2021-12-13,45510324,5435325.0,0.0,117434.0,0.0,38045036.0,29265160.0,161.23,37.23,1463.857142857143,731.9285714285714,14.142857142857142,,2.1605699751164833,1
Argentina,South America,2021-12-18,45510324,5435325.0,0.0,117434.0,0.0,38293036.0,29793648.0,164.71,36.99,0.0,731.9285714285714,0.0,-100.0,2.1605699751164833,1
Argentina,South America,2021-12-22,45510324,5473126.0,0.0,117597.0,0.0,38474912.0,30169288.0,167.17,36.81,0.0,731.9285714285714,0.0,-100.0,2.1486258492861303,1
Argentina,South America,2021-12-27,45510324,5559916.0,0.0,117830.0,0.0,38604922.0,30415961.0,168.8,36.7,0.0,731.9285714285714,0.0,-100.0,2.1192766221647954,1
Argentina,South America,2022-01-04,45510324,5821928.0,0.0,118251.0,0.0,38999788.0,31017100.0,174.6,37.3,0.0,731.9285714285714,0.0,-100.0,2.03113126785491,1
Argentina,South America,2022-01-11,45510324,6469649.0,0.0,119254.0,0.0,39489983.0,31649217.0,181.46,27.7,0.0,731.9285714285714,0.0,-100.0,1.8432839246765937,1
Argentina,South America,2022-01-13,45510324,6469649.0,0.0,119254.0,0.0,39621624.0,31814661.0,183.59,27.62,0.0,731.9285714285714,0.0,-100.0,1.8432839246765937,1
